level,embedding_dim_name,missing_percent,non_null_count,row_count,variance,usability,note
file,ssl_emb_420,0.0,184,184,0.00020191176821718383,usable,
file,ssl_emb_421,0.0,184,184,0.0002686334008345326,usable,
file,ssl_emb_422,0.0,184,184,0.00025666024481951544,usable,
file,ssl_emb_423,0.0,184,184,0.00012181001235940305,usable,
file,ssl_emb_424,0.0,184,184,0.0007801821184337831,usable,
file,ssl_emb_425,0.0,184,184,0.00024135983799125616,usable,
file,ssl_emb_426,0.0,184,184,0.0002305493058603783,usable,
file,ssl_emb_427,0.0,184,184,0.0006366288720590464,usable,
file,ssl_emb_428,0.0,184,184,0.0001320440959567289,usable,
file,ssl_emb_429,0.0,184,184,0.00027927582936257503,usable,
file,ssl_emb_430,0.0,184,184,0.00015222521018979946,usable,
file,ssl_emb_431,0.0,184,184,0.0008379430306207213,usable,
file,ssl_emb_432,0.0,184,184,0.00036471515485525475,usable,
file,ssl_emb_433,0.0,184,184,0.0004267766080922572,usable,
file,ssl_emb_434,0.0,184,184,0.0006632006512811271,usable,
file,ssl_emb_435,0.0,184,184,0.0002687052904389558,usable,
file,ssl_emb_436,0.0,184,184,0.00020101390912648326,usable,
file,ssl_emb_437,0.0,184,184,0.0004946858343999359,usable,
file,ssl_emb_438,0.0,184,184,0.0004906307355902768,usable,
file,ssl_emb_439,0.0,184,184,0.0004017795204922795,usable,
file,ssl_emb_440,0.0,184,184,0.0005583892150205191,usable,
file,ssl_emb_441,0.0,184,184,0.0002490587934067779,usable,
file,ssl_emb_442,0.0,184,184,0.0008373491157965613,usable,
file,ssl_emb_443,0.0,184,184,0.0004911504266047577,usable,
file,ssl_emb_444,0.0,184,184,0.0005626624346343736,usable,
file,ssl_emb_445,0.0,184,184,0.0006757705774197754,usable,
file,ssl_emb_446,0.0,184,184,0.006265301087602596,usable,
file,ssl_emb_447,0.0,184,184,0.00044039037745541835,usable,
file,ssl_emb_448,0.0,184,184,0.00036236644502100695,usable,
file,ssl_emb_449,0.0,184,184,0.000897350507135647,usable,
file,ssl_emb_450,0.0,184,184,0.00018001251149158334,usable,
file,ssl_emb_451,0.0,184,184,0.0004014062262203812,usable,
file,ssl_emb_452,0.0,184,184,0.00039218631534671775,usable,
file,ssl_emb_453,0.0,184,184,0.002049328236383423,usable,
file,ssl_emb_454,0.0,184,184,0.0003485868981228444,usable,
file,ssl_emb_455,0.0,184,184,0.00041358127158243097,usable,
file,ssl_emb_456,0.0,184,184,0.0009111683171611674,usable,
file,ssl_emb_457,0.0,184,184,0.00019658130951428785,usable,
file,ssl_emb_458,0.0,184,184,0.0015317586382735445,usable,
file,ssl_emb_459,0.0,184,184,0.0004489234985391238,usable,
file,ssl_emb_460,0.0,184,184,0.00033709187916521456,usable,
file,ssl_emb_461,0.0,184,184,0.0007673792710113576,usable,
file,ssl_emb_462,0.0,184,184,0.0012254661698588023,usable,
file,ssl_emb_463,0.0,184,184,0.00028731566046349055,usable,
file,ssl_emb_464,0.0,184,184,0.00027129463566490477,usable,
file,ssl_emb_465,0.0,184,184,0.0005701525169242286,usable,
file,ssl_emb_466,0.0,184,184,0.00028476165883820244,usable,
file,ssl_emb_467,0.0,184,184,0.0004377788337829028,usable,
file,ssl_emb_468,0.0,184,184,0.0008658438054508027,usable,
file,ssl_emb_469,0.0,184,184,0.0003206700044632018,usable,
file,ssl_emb_470,0.0,184,184,0.00020202986588831526,usable,
file,ssl_emb_471,0.0,184,184,0.00016320833287604457,usable,
file,ssl_emb_472,0.0,184,184,0.00234914160874997,usable,
file,ssl_emb_473,0.0,184,184,0.0009214503555121649,usable,
file,ssl_emb_474,0.0,184,184,0.0005557359011972398,usable,
file,ssl_emb_475,0.0,184,184,0.00016150201642033447,usable,
file,ssl_emb_476,0.0,184,184,0.0004903362526580225,usable,
file,ssl_emb_477,0.0,184,184,0.000320415833802349,usable,
file,ssl_emb_478,0.0,184,184,0.0005290098375345175,usable,
file,ssl_emb_479,0.0,184,184,0.0003886466175330791,usable,
file,ssl_emb_480,0.0,184,184,0.0009205579964225162,usable,
file,ssl_emb_481,0.0,184,184,0.0006426055489403397,usable,
file,ssl_emb_482,0.0,184,184,0.0002027921236056597,usable,
file,ssl_emb_483,0.0,184,184,0.00039474856784366553,usable,
file,ssl_emb_484,0.0,184,184,0.00010896656060739148,usable,
file,ssl_emb_485,0.0,184,184,0.00020833005534609623,usable,
file,ssl_emb_486,0.0,184,184,0.00046372580433083355,usable,
file,ssl_emb_487,0.0,184,184,0.00037024801390834686,usable,
file,ssl_emb_488,0.0,184,184,0.015924060594871243,usable,
file,ssl_emb_489,0.0,184,184,0.00010193414443507768,usable,
file,ssl_emb_490,0.0,184,184,0.0006818702668819779,usable,
file,ssl_emb_491,0.0,184,184,0.0004975476449544193,usable,
file,ssl_emb_492,0.0,184,184,0.00038885814315141147,usable,
file,ssl_emb_493,0.0,184,184,0.0003583539099795358,usable,
file,ssl_emb_494,0.0,184,184,0.00028381360997212056,usable,
file,ssl_emb_495,0.0,184,184,0.0004536344732613255,usable,
file,ssl_emb_496,0.0,184,184,0.00031066436701363703,usable,
file,ssl_emb_497,0.0,184,184,0.0004343628154115666,usable,
file,ssl_emb_498,0.0,184,184,0.0005197733018268651,usable,
file,ssl_emb_499,0.0,184,184,0.00019500648660480816,usable,
file,ssl_emb_500,0.0,184,184,0.00026271709050256127,usable,
file,ssl_emb_501,0.0,184,184,0.00019949934195442935,usable,
file,ssl_emb_502,0.0,184,184,0.00029974405769134834,usable,
file,ssl_emb_503,0.0,184,184,0.0003307387446690705,usable,
file,ssl_emb_504,0.0,184,184,0.0002666101568045914,usable,
file,ssl_emb_505,0.0,184,184,0.004931433829780367,usable,
file,ssl_emb_506,0.0,184,184,0.0007160496016449561,usable,
file,ssl_emb_507,0.0,184,184,0.0006417520425737542,usable,
file,ssl_emb_508,0.0,184,184,0.0002981119485278841,usable,
file,ssl_emb_509,0.0,184,184,0.0004613379831302211,usable,
file,ssl_emb_510,0.0,184,184,0.00019319526912292892,usable,
file,ssl_emb_511,0.0,184,184,0.0004794397049075,usable,
file,ssl_emb_512,0.0,184,184,0.0005489286866178814,usable,
file,ssl_emb_513,0.0,184,184,0.0007893608903560579,usable,
file,ssl_emb_514,0.0,184,184,0.00028552994734129457,usable,
file,ssl_emb_515,0.0,184,184,0.0002728663924566259,usable,
file,ssl_emb_516,0.0,184,184,0.0002847154809646186,usable,
file,ssl_emb_517,0.0,184,184,0.00048610253066171344,usable,
file,ssl_emb_518,0.0,184,184,0.00023882272439604754,usable,
file,ssl_emb_519,0.0,184,184,0.0001613676052224422,usable,
file,ssl_emb_520,0.0,184,184,0.0002546010669432984,usable,
file,ssl_emb_521,0.0,184,184,0.00017267784722738115,usable,
file,ssl_emb_522,0.0,184,184,0.0003650511308010397,usable,
file,ssl_emb_523,0.0,184,184,0.00033608666430641666,usable,
file,ssl_emb_524,0.0,184,184,0.00045326872346564015,usable,
file,ssl_emb_525,0.0,184,184,0.00024859845293734653,usable,
file,ssl_emb_526,0.0,184,184,0.00029290993603461565,usable,
file,ssl_emb_527,0.0,184,184,0.0006819389348058567,usable,
file,ssl_emb_528,0.0,184,184,0.03203006329976827,usable,
file,ssl_emb_529,0.0,184,184,0.00013924390364239913,usable,
file,ssl_emb_530,0.0,184,184,0.00035800998275760956,usable,
file,ssl_emb_531,0.0,184,184,0.000147352649983578,usable,
file,ssl_emb_532,0.0,184,184,0.0003210623916719417,usable,
file,ssl_emb_533,0.0,184,184,0.00025783986430020546,usable,
file,ssl_emb_534,0.0,184,184,0.0005636246135798509,usable,
file,ssl_emb_535,0.0,184,184,6.70796347051801e-05,usable,
file,ssl_emb_536,0.0,184,184,0.00019050183734544289,usable,
file,ssl_emb_537,0.0,184,184,0.0002070839843433272,usable,
file,ssl_emb_538,0.0,184,184,0.0004757588754591827,usable,
file,ssl_emb_539,0.0,184,184,0.000156935182867665,usable,
file,ssl_emb_540,0.0,184,184,0.006622776646259477,usable,
file,ssl_emb_541,0.0,184,184,0.0002486333532541643,usable,
file,ssl_emb_542,0.0,184,184,0.00016609839620032176,usable,
file,ssl_emb_543,0.0,184,184,0.0003356633527117526,usable,
file,ssl_emb_544,0.0,184,184,0.00012587368778715663,usable,
file,ssl_emb_545,0.0,184,184,0.0001980622336379775,usable,
file,ssl_emb_546,0.0,184,184,0.0002873045546770602,usable,
file,ssl_emb_547,0.0,184,184,0.00011163487320311975,usable,
file,ssl_emb_548,0.0,184,184,0.008077093075201304,usable,
file,ssl_emb_549,0.0,184,184,0.0004296658430210627,usable,
file,ssl_emb_550,0.0,184,184,0.00010836401342424831,usable,
file,ssl_emb_551,0.0,184,184,0.00015350640632865822,usable,
file,ssl_emb_552,0.0,184,184,0.0003465158186607121,usable,
file,ssl_emb_553,0.0,184,184,0.0003416189899066001,usable,
file,ssl_emb_554,0.0,184,184,0.00030398718460012845,usable,
file,ssl_emb_555,0.0,184,184,0.012668547496401531,usable,
file,ssl_emb_556,0.0,184,184,0.00040655657949461237,usable,
file,ssl_emb_557,0.0,184,184,0.00040646639286365455,usable,
file,ssl_emb_558,0.0,184,184,0.00030506289997508365,usable,
file,ssl_emb_559,0.0,184,184,0.00015677381835120695,usable,
file,ssl_emb_560,0.0,184,184,0.0004066694531749285,usable,
file,ssl_emb_561,0.0,184,184,0.0006979373377495722,usable,
file,ssl_emb_562,0.0,184,184,0.0004347010291206835,usable,
file,ssl_emb_563,0.0,184,184,0.00020893421598874328,usable,
file,ssl_emb_564,0.0,184,184,0.0007456448865540425,usable,
file,ssl_emb_565,0.0,184,184,0.0008678038893853682,usable,
file,ssl_emb_566,0.0,184,184,0.0006377994519431563,usable,
file,ssl_emb_567,0.0,184,184,0.04235726384390617,usable,
file,ssl_emb_568,0.0,184,184,0.0007394304178006268,usable,
file,ssl_emb_569,0.0,184,184,0.000228226202401571,usable,
file,ssl_emb_570,0.0,184,184,0.00027726984613108774,usable,
file,ssl_emb_571,0.0,184,184,0.00018003513121012774,usable,
file,ssl_emb_572,0.0,184,184,0.00040755035598014777,usable,
file,ssl_emb_573,0.0,184,184,0.0006613749947875981,usable,
file,ssl_emb_574,0.0,184,184,0.0005493567833394287,usable,
file,ssl_emb_575,0.0,184,184,0.0006041742175867674,usable,
file,ssl_emb_576,0.0,184,184,0.006556936434879108,usable,
file,ssl_emb_577,0.0,184,184,0.00012947945785062698,usable,
file,ssl_emb_578,0.0,184,184,0.0006867882766353337,usable,
file,ssl_emb_579,0.0,184,184,0.00033564131484745656,usable,
file,ssl_emb_580,0.0,184,184,0.00019744794550791841,usable,
file,ssl_emb_581,0.0,184,184,0.0004989273349299732,usable,
file,ssl_emb_582,0.0,184,184,0.0005334257912805688,usable,
file,ssl_emb_583,0.0,184,184,0.0038287038494490976,usable,
file,ssl_emb_584,0.0,184,184,0.00021128519037906773,usable,
file,ssl_emb_585,0.0,184,184,0.00164200577637782,usable,
file,ssl_emb_586,0.0,184,184,0.00039664811211534255,usable,
file,ssl_emb_587,0.0,184,184,0.008952391574372772,usable,
file,ssl_emb_588,0.0,184,184,0.0002696826813661453,usable,
file,ssl_emb_589,0.0,184,184,0.0005945721229486877,usable,
file,ssl_emb_590,0.0,184,184,0.0003616765864385033,usable,
file,ssl_emb_591,0.0,184,184,0.0002793243672223965,usable,
file,ssl_emb_592,0.0,184,184,0.008914980023397358,usable,
file,ssl_emb_593,0.0,184,184,0.0004101435689753332,usable,
file,ssl_emb_594,0.0,184,184,0.0001283767663613123,usable,
file,ssl_emb_595,0.0,184,184,0.0003313457566120956,usable,
file,ssl_emb_596,0.0,184,184,0.000524494145718767,usable,
file,ssl_emb_597,0.0,184,184,0.0003461423750208718,usable,
file,ssl_emb_598,0.0,184,184,0.0002669057001768152,usable,
file,ssl_emb_599,0.0,184,184,0.00029363238529233883,usable,
file,ssl_emb_600,0.0,184,184,0.0006187203335096551,usable,
file,ssl_emb_601,0.0,184,184,0.0006806221844697467,usable,
file,ssl_emb_602,0.0,184,184,0.00032214580961206324,usable,
file,ssl_emb_603,0.0,184,184,0.0006218816200385879,usable,
file,ssl_emb_604,0.0,184,184,0.00016829921039310358,usable,
file,ssl_emb_605,0.0,184,184,0.00029569863214581546,usable,
file,ssl_emb_606,0.0,184,184,0.0001389270498244044,usable,
file,ssl_emb_607,0.0,184,184,0.00019585031910904967,usable,
file,ssl_emb_608,0.0,184,184,0.00032488445317362563,usable,
file,ssl_emb_609,0.0,184,184,0.00012467954092334089,usable,
file,ssl_emb_610,0.0,184,184,0.000193897764860481,usable,
file,ssl_emb_611,0.0,184,184,0.000432568078869672,usable,
file,ssl_emb_612,0.0,184,184,0.00022103643573808486,usable,
file,ssl_emb_613,0.0,184,184,0.00022738454089544664,usable,
file,ssl_emb_614,0.0,184,184,0.0003025350076992494,usable,
file,ssl_emb_615,0.0,184,184,0.0005674435961730483,usable,
file,ssl_emb_616,0.0,184,184,0.0001878946541644029,usable,
file,ssl_emb_617,0.0,184,184,0.00034086851350325796,usable,
file,ssl_emb_618,0.0,184,184,0.00023362748343689339,usable,
file,ssl_emb_619,0.0,184,184,0.0013613751061644676,usable,
file,ssl_emb_620,0.0,184,184,0.0002730747857940624,usable,
file,ssl_emb_621,0.0,184,184,0.00010880118196478664,usable,
file,ssl_emb_622,0.0,184,184,0.0004243652229660297,usable,
file,ssl_emb_623,0.0,184,184,0.000536545096400239,usable,
file,ssl_emb_624,0.0,184,184,0.00035544074592026365,usable,
file,ssl_emb_625,0.0,184,184,0.0002838276410206341,usable,
file,ssl_emb_626,0.0,184,184,0.0004922301190937304,usable,
file,ssl_emb_627,0.0,184,184,0.0002711894043550545,usable,
file,ssl_emb_628,0.0,184,184,0.00016243919249262675,usable,
file,ssl_emb_629,0.0,184,184,0.0004388855407954013,usable,
file,ssl_emb_630,0.0,184,184,0.0009529909867459545,usable,
file,ssl_emb_631,0.0,184,184,0.0005036072811064349,usable,
file,ssl_emb_632,0.0,184,184,0.000421599986195752,usable,
file,ssl_emb_633,0.0,184,184,0.0005429926910264871,usable,
file,ssl_emb_634,0.0,184,184,0.0003142769853600434,usable,
file,ssl_emb_635,0.0,184,184,0.0004560175061951115,usable,
file,ssl_emb_636,0.0,184,184,0.00039394265990798605,usable,
file,ssl_emb_637,0.0,184,184,0.00042294287853701483,usable,
file,ssl_emb_638,0.0,184,184,0.0003458769643418823,usable,
file,ssl_emb_639,0.0,184,184,0.00036127859892455544,usable,
file,ssl_emb_640,0.0,184,184,0.00024570209335140315,usable,
file,ssl_emb_641,0.0,184,184,0.0007823036092180648,usable,
file,ssl_emb_642,0.0,184,184,0.00040488240325275694,usable,
file,ssl_emb_643,0.0,184,184,0.00020950021005971853,usable,
file,ssl_emb_644,0.0,184,184,0.0002801522179391977,usable,
file,ssl_emb_645,0.0,184,184,0.0002629150857125608,usable,
file,ssl_emb_646,0.0,184,184,0.016970663336651655,usable,
file,ssl_emb_647,0.0,184,184,0.000993940669283765,usable,
file,ssl_emb_648,0.0,184,184,7.58045944008268e-05,usable,
file,ssl_emb_649,0.0,184,184,0.00044128280486819513,usable,
file,ssl_emb_650,0.0,184,184,0.00046412953203057246,usable,
file,ssl_emb_651,0.0,184,184,0.0003867212396143918,usable,
file,ssl_emb_652,0.0,184,184,0.00037654364385415756,usable,
file,ssl_emb_653,0.0,184,184,0.0004950889788326659,usable,
file,ssl_emb_654,0.0,184,184,0.00040149855624721173,usable,
file,ssl_emb_655,0.0,184,184,0.00040462936522738235,usable,
file,ssl_emb_656,0.0,184,184,0.0005012816347021846,usable,
file,ssl_emb_657,0.0,184,184,0.0021537264361653043,usable,
file,ssl_emb_658,0.0,184,184,0.00013509944034579706,usable,
file,ssl_emb_659,0.0,184,184,0.00019508952452905462,usable,
file,ssl_emb_660,0.0,184,184,0.0002743237612709753,usable,
file,ssl_emb_661,0.0,184,184,0.0006239167754243552,usable,
file,ssl_emb_662,0.0,184,184,0.0007545512399310151,usable,
file,ssl_emb_663,0.0,184,184,0.00011509296410547723,usable,
file,ssl_emb_664,0.0,184,184,0.006180027989778804,usable,
file,ssl_emb_665,0.0,184,184,0.0009976661449021906,usable,
file,ssl_emb_666,0.0,184,184,0.00014106586032274588,usable,
file,ssl_emb_667,0.0,184,184,0.00020721678775839644,usable,
file,ssl_emb_668,0.0,184,184,0.0007234386833261718,usable,
file,ssl_emb_669,0.0,184,184,0.0004389479534085741,usable,
file,ssl_emb_670,0.0,184,184,0.0001931405351624492,usable,
file,ssl_emb_671,0.0,184,184,0.00038849584711246057,usable,
file,ssl_emb_672,0.0,184,184,0.0008178222585811325,usable,
file,ssl_emb_673,0.0,184,184,0.05276434796967128,usable,
file,ssl_emb_674,0.0,184,184,0.0002560483726563922,usable,
file,ssl_emb_675,0.0,184,184,0.00024505077183808224,usable,
file,ssl_emb_676,0.0,184,184,0.0008186596026029946,usable,
file,ssl_emb_677,0.0,184,184,0.0016663502615456068,usable,
file,ssl_emb_678,0.0,184,184,0.0002982849734091352,usable,
file,ssl_emb_679,0.0,184,184,0.00024624929368782605,usable,
file,ssl_emb_680,0.0,184,184,0.00021098111113766133,usable,
file,ssl_emb_681,0.0,184,184,0.00014336925754711915,usable,
file,ssl_emb_682,0.0,184,184,0.0003911445302112085,usable,
file,ssl_emb_683,0.0,184,184,0.00022073123429441587,usable,
file,ssl_emb_684,0.0,184,184,0.0002334125036064615,usable,
file,ssl_emb_685,0.0,184,184,0.00017677880785716782,usable,
file,ssl_emb_686,0.0,184,184,0.0011898786290139166,usable,
file,ssl_emb_687,0.0,184,184,0.0003829710754058266,usable,
file,ssl_emb_688,0.0,184,184,0.0006056356965299531,usable,
file,ssl_emb_689,0.0,184,184,0.00019099519458308942,usable,
file,ssl_emb_690,0.0,184,184,0.001071216121127193,usable,
file,ssl_emb_691,0.0,184,184,0.0009967524327029605,usable,
file,ssl_emb_692,0.0,184,184,0.0003496281376668787,usable,
file,ssl_emb_693,0.0,184,184,0.00029942612552552155,usable,
file,ssl_emb_694,0.0,184,184,0.0002700078565515019,usable,
file,ssl_emb_695,0.0,184,184,0.0002749832208973352,usable,
file,ssl_emb_696,0.0,184,184,0.0002026937901080234,usable,
file,ssl_emb_697,0.0,184,184,0.00017631257536341615,usable,
file,ssl_emb_698,0.0,184,184,0.00016256700856660884,usable,
file,ssl_emb_699,0.0,184,184,0.0003937955573538034,usable,
file,ssl_emb_700,0.0,184,184,0.0002759042137288761,usable,
file,ssl_emb_701,0.0,184,184,9.596858500949083e-05,usable,
file,ssl_emb_702,0.0,184,184,0.0004989478100464711,usable,
file,ssl_emb_703,0.0,184,184,0.0006439882075435989,usable,
file,ssl_emb_704,0.0,184,184,0.0004435098473129599,usable,
file,ssl_emb_705,0.0,184,184,8.055656996070224e-05,usable,
file,ssl_emb_706,0.0,184,184,0.0030113744252990037,usable,
file,ssl_emb_707,0.0,184,184,0.00048279681778326305,usable,
file,ssl_emb_708,0.0,184,184,0.00023011742532497007,usable,
file,ssl_emb_709,0.0,184,184,0.00016654033467546607,usable,
file,ssl_emb_710,0.0,184,184,0.00027476619316507835,usable,
file,ssl_emb_711,0.0,184,184,0.008941662172014283,usable,
file,ssl_emb_712,0.0,184,184,5.202658557424948e-05,usable,
file,ssl_emb_713,0.0,184,184,0.00045618200586701804,usable,
file,ssl_emb_714,0.0,184,184,0.0009323228648282922,usable,
file,ssl_emb_715,0.0,184,184,0.0005682089078686064,usable,
file,ssl_emb_716,0.0,184,184,0.0006394322175302822,usable,
file,ssl_emb_717,0.0,184,184,0.00011259244355635729,usable,
file,ssl_emb_718,0.0,184,184,0.0002895140644077551,usable,
file,ssl_emb_719,0.0,184,184,0.0003998952998220391,usable,
file,ssl_emb_720,0.0,184,184,0.00028719712577005707,usable,
file,ssl_emb_721,0.0,184,184,0.000518348461827626,usable,
file,ssl_emb_722,0.0,184,184,0.0003606477856127865,usable,
file,ssl_emb_723,0.0,184,184,0.0004609626865541174,usable,
file,ssl_emb_724,0.0,184,184,0.0006213325628332307,usable,
file,ssl_emb_725,0.0,184,184,0.0002346447542015003,usable,
file,ssl_emb_726,0.0,184,184,0.000527099887543094,usable,
file,ssl_emb_727,0.0,184,184,0.0004819337007407756,usable,
file,ssl_emb_728,0.0,184,184,0.000375328484552158,usable,
file,ssl_emb_729,0.0,184,184,0.0007505220550944709,usable,
file,ssl_emb_730,0.0,184,184,0.00018662277299737081,usable,
file,ssl_emb_731,0.0,184,184,0.00018805804353236492,usable,
file,ssl_emb_732,0.0,184,184,0.0002839249816043101,usable,
file,ssl_emb_733,0.0,184,184,0.0004806326788041499,usable,
file,ssl_emb_734,0.0,184,184,0.0008121616155140841,usable,
file,ssl_emb_735,0.0,184,184,0.00016703727997850897,usable,
file,ssl_emb_736,0.0,184,184,0.0006916987363306796,usable,
file,ssl_emb_737,0.0,184,184,0.00038532699694240327,usable,
file,ssl_emb_738,0.0,184,184,0.00022497014001666852,usable,
file,ssl_emb_739,0.0,184,184,0.00024563571682388596,usable,
file,ssl_emb_740,0.0,184,184,0.0003709598814835072,usable,
file,ssl_emb_741,0.0,184,184,0.00033837798304866797,usable,
file,ssl_emb_742,0.0,184,184,0.000510421432995169,usable,
file,ssl_emb_743,0.0,184,184,0.00015954018176609567,usable,
file,ssl_emb_744,0.0,184,184,0.000141357340781893,usable,
file,ssl_emb_745,0.0,184,184,0.00044057401922447135,usable,
file,ssl_emb_746,0.0,184,184,0.0020364462569082463,usable,
file,ssl_emb_747,0.0,184,184,0.0004290382675515184,usable,
file,ssl_emb_748,0.0,184,184,0.00028659054768733134,usable,
file,ssl_emb_749,0.0,184,184,0.00017037918391739633,usable,
file,ssl_emb_750,0.0,184,184,0.0001922703138257987,usable,
file,ssl_emb_751,0.0,184,184,0.00020884401111010708,usable,
file,ssl_emb_752,0.0,184,184,0.0004157654501476114,usable,
file,ssl_emb_753,0.0,184,184,0.0003042992224041509,usable,
file,ssl_emb_754,0.0,184,184,0.00045054261562341836,usable,
file,ssl_emb_755,0.0,184,184,0.0008395893140760191,usable,
file,ssl_emb_756,0.0,184,184,0.0002776553536544116,usable,
file,ssl_emb_757,0.0,184,184,0.00028369721643136677,usable,
file,ssl_emb_758,0.0,184,184,0.00018089345404047512,usable,
file,ssl_emb_759,0.0,184,184,0.000266726187021457,usable,
file,ssl_emb_760,0.0,184,184,0.000569844657967729,usable,
file,ssl_emb_761,0.0,184,184,0.00947598553316992,usable,
file,ssl_emb_762,0.0,184,184,0.0011342869091310148,usable,
file,ssl_emb_763,0.0,184,184,0.0007420514173804924,usable,
file,ssl_emb_764,0.0,184,184,0.00019897248899533053,usable,
file,ssl_emb_765,0.0,184,184,0.00027700336434300456,usable,
file,ssl_emb_766,0.0,184,184,0.00016914903149793472,usable,
file,ssl_emb_767,0.0,184,184,0.011280197631654021,usable,
segment,ssl_emb_000,0.0,4189,4189,0.0008580173650901142,usable,
segment,ssl_emb_001,0.0,4189,4189,0.00027942870218287274,usable,
segment,ssl_emb_002,0.0,4189,4189,0.0003884283433989274,usable,
segment,ssl_emb_003,0.0,4189,4189,0.00047418847942696694,usable,
segment,ssl_emb_004,0.0,4189,4189,0.00040605491918833036,usable,
segment,ssl_emb_005,0.0,4189,4189,0.00035196630041993285,usable,
segment,ssl_emb_006,0.0,4189,4189,0.0007970930958082255,usable,
segment,ssl_emb_007,0.0,4189,4189,0.000536145012228875,usable,
segment,ssl_emb_008,0.0,4189,4189,0.0007362863224257027,usable,
segment,ssl_emb_009,0.0,4189,4189,0.0005877611075986609,usable,
segment,ssl_emb_010,0.0,4189,4189,0.0007540962071261819,usable,
segment,ssl_emb_011,0.0,4189,4189,0.0004260647279337786,usable,
segment,ssl_emb_012,0.0,4189,4189,0.0006106154329757769,usable,
segment,ssl_emb_013,0.0,4189,4189,0.0012865337823310054,usable,
segment,ssl_emb_014,0.0,4189,4189,0.0009161055539547352,usable,
segment,ssl_emb_015,0.0,4189,4189,0.0007799013336830246,usable,
segment,ssl_emb_016,0.0,4189,4189,0.0004919018273810209,usable,
segment,ssl_emb_017,0.0,4189,4189,0.0004725720464695291,usable,
segment,ssl_emb_018,0.0,4189,4189,0.0003676877012139193,usable,
segment,ssl_emb_019,0.0,4189,4189,0.0005637998259157156,usable,
segment,ssl_emb_020,0.0,4189,4189,0.0005670400409336454,usable,
segment,ssl_emb_021,0.0,4189,4189,0.0004959959175522525,usable,
segment,ssl_emb_022,0.0,4189,4189,0.000865565977479156,usable,
segment,ssl_emb_023,0.0,4189,4189,0.0003712016403799979,usable,
segment,ssl_emb_024,0.0,4189,4189,0.0003812761086682439,usable,
segment,ssl_emb_025,0.0,4189,4189,0.0003632302767620052,usable,
segment,ssl_emb_026,0.0,4189,4189,0.0006570644513837592,usable,
segment,ssl_emb_027,0.0,4189,4189,0.00036281662861972053,usable,
segment,ssl_emb_028,0.0,4189,4189,0.009755819915881864,usable,
segment,ssl_emb_029,0.0,4189,4189,0.00039534911280746955,usable,
segment,ssl_emb_030,0.0,4189,4189,0.0004041476323379892,usable,
segment,ssl_emb_031,0.0,4189,4189,0.0003551854353989608,usable,
segment,ssl_emb_032,0.0,4189,4189,0.0006860899190139662,usable,
segment,ssl_emb_033,0.0,4189,4189,0.0008045137538663001,usable,
segment,ssl_emb_034,0.0,4189,4189,0.0003631812347013052,usable,
segment,ssl_emb_035,0.0,4189,4189,0.00038707303876435646,usable,
segment,ssl_emb_036,0.0,4189,4189,0.0009242427843573954,usable,
segment,ssl_emb_037,0.0,4189,4189,0.0003256116684972068,usable,
segment,ssl_emb_038,0.0,4189,4189,0.0008123795484724989,usable,
segment,ssl_emb_039,0.0,4189,4189,0.0004376276601449795,usable,
segment,ssl_emb_040,0.0,4189,4189,0.0006289420564214624,usable,
segment,ssl_emb_041,0.0,4189,4189,0.000608479598224965,usable,
segment,ssl_emb_042,0.0,4189,4189,0.0004965428434453629,usable,
segment,ssl_emb_043,0.0,4189,4189,0.00045108413904858713,usable,
segment,ssl_emb_044,0.0,4189,4189,0.00036533372142078213,usable,
segment,ssl_emb_045,0.0,4189,4189,0.0006295782858290918,usable,
segment,ssl_emb_046,0.0,4189,4189,0.00045599043272467156,usable,
segment,ssl_emb_047,0.0,4189,4189,0.0004289807575026213,usable,
segment,ssl_emb_048,0.0,4189,4189,0.009514872102509623,usable,
segment,ssl_emb_049,0.0,4189,4189,0.00033688825197179795,usable,
segment,ssl_emb_050,0.0,4189,4189,0.006358319785437221,usable,
segment,ssl_emb_051,0.0,4189,4189,0.00044256573051271175,usable,
segment,ssl_emb_052,0.0,4189,4189,0.0006318428057615236,usable,
segment,ssl_emb_053,0.0,4189,4189,0.0007328849707613598,usable,
segment,ssl_emb_054,0.0,4189,4189,0.0004219622206193367,usable,
segment,ssl_emb_055,0.0,4189,4189,0.0008917980345518506,usable,
segment,ssl_emb_056,0.0,4189,4189,0.0011533556004489692,usable,
segment,ssl_emb_057,0.0,4189,4189,0.0014738704351484563,usable,
segment,ssl_emb_058,0.0,4189,4189,0.0004977657305920906,usable,
segment,ssl_emb_059,0.0,4189,4189,0.0008450378769504346,usable,
segment,ssl_emb_060,0.0,4189,4189,0.000720200826119499,usable,
segment,ssl_emb_061,0.0,4189,4189,0.00040572662674424805,usable,
segment,ssl_emb_062,0.0,4189,4189,0.0010006748879186436,usable,
segment,ssl_emb_063,0.0,4189,4189,0.0006960345433751413,usable,
segment,ssl_emb_064,0.0,4189,4189,0.00040470752538356936,usable,
segment,ssl_emb_065,0.0,4189,4189,0.0005819889769155556,usable,
segment,ssl_emb_066,0.0,4189,4189,0.0009883481798884462,usable,
segment,ssl_emb_067,0.0,4189,4189,0.0004622116289305848,usable,
segment,ssl_emb_068,0.0,4189,4189,0.0003375676728450338,usable,
segment,ssl_emb_069,0.0,4189,4189,0.0005170119953353644,usable,
