level,comparison_name,level_a,level_b,embedding_dim_name,group_a_count,group_b_count,group_a_mean,group_b_mean,group_a_median,group_b_median,abs_mean_difference,effect_size,missing_percent,direction,interpretation_note
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_128,1024,1022,-0.005298508863013746,0.05488228887578451,-0.01666944380849595,0.0434192698448896,0.06018079773879825,0.615121581195057,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_129,1024,1022,0.014967061938641257,0.02035543124682929,0.0144967348314821,0.0184292867779731,0.005388369308188033,0.2070601591950968,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_130,1024,1022,0.32278681113530183,0.31055788331302414,0.324793741106987,0.3130080252885818,0.012228927822277691,0.4469433680118533,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_131,1024,1022,0.0016455347793442581,0.02278975133911036,0.0014601727016269501,0.02180728316307065,0.021144216559766102,0.8463685540005847,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_132,1024,1022,0.0010163275200554254,0.002915904323403607,0.00022300980344875,0.0016960939974524,0.0018995768033481814,0.105742091106046,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_133,1024,1022,0.0067003589375147325,-0.00601586180710356,0.009352290537208301,-0.0045935870148241,0.012716220744618293,0.6166418485014687,0.0,higher_in_group_a,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_134,1024,1022,0.03823480408090062,0.04857042419862159,0.0365867856889963,0.0511963684111833,0.010335620117720976,0.1243994093389869,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_135,1024,1022,0.013156354692572576,-0.01440183660963099,0.013682753778994049,-0.01172112394124265,0.027558191302203563,0.7680921943719619,0.0,higher_in_group_a,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_136,1024,1022,0.02011799357892126,0.020603496366255164,0.019953710027039002,0.02064271364361045,0.00048550278733390517,0.04162801074914601,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_137,1024,1022,0.022977846395802328,0.03446442339920975,0.02212238591164345,0.032832872122526155,0.011486577003407421,0.4976693357795751,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_138,1024,1022,0.019797485970862255,0.03578967582718615,0.02106036525219675,0.0362808164209127,0.015992189856323898,0.7264542501655324,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_139,1024,1022,-0.03923466049730702,-0.0493480884151099,-0.0398344192653894,-0.0505398120731115,0.010113427917802884,0.38960000711243314,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_140,1024,1022,-0.029626213271090017,-0.0018389588259746827,-0.02994240075349805,-0.002923066727817,0.027787254445115334,1.1183343642272698,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_141,1024,1022,0.012240308511426415,0.00905893732113116,0.011818575207143949,0.00786749646067615,0.003181371190295256,0.1414758991408843,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_142,1024,1022,0.062467224401188966,0.0589479275171712,0.06365409493446345,0.0599912088364362,0.003519296884017767,0.21368656602577155,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_143,1024,1022,-0.011276820555854872,0.004874337797004653,-0.00917863426730035,0.00575418816879385,0.016151158352859525,0.5501704579360096,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_144,1024,1022,0.01575867439164289,0.027048814651605427,0.0143654141575098,0.025922750122845152,0.011290140259962538,0.5078839284574215,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_145,1024,1022,-0.038183787313762665,-0.03323055939473907,-0.0400702022016048,-0.032990844920277554,0.004953227919023598,0.14378693113963054,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_146,1024,1022,-0.008289025117100824,-0.01962720286848559,-0.0077078870963305,-0.01781338360160585,0.011338177751384765,0.47442810686011655,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_147,1024,1022,-0.02293030635921408,-0.02316268358763744,-0.022540553472936098,-0.0215335870161652,0.00023237722842335898,0.011282999602751163,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_148,1024,1022,0.027416294444087413,0.05048216612071069,0.0284756561741232,0.0507100690156221,0.02306587167662328,0.7202442107673825,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_149,1024,1022,-0.01429352181680518,-0.018713589174124433,-0.013956372160464501,-0.01736106444150205,0.004420067357319252,0.2551252179811348,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_150,1024,1022,0.00312075371587372,0.001560724298272163,0.00359644473064685,0.0022025079233571497,0.0015600294176015572,0.06852730132491612,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_151,1024,1022,0.10894541686053569,0.1229581235221782,0.1124302707612514,0.1245837844908237,0.014012706661642518,0.23233420055394385,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_152,1024,1022,0.002056204935112044,0.012881316310181018,0.0025772496592253,0.011976656969636651,0.010825111375068974,0.5692890747110416,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_153,1024,1022,0.00928499388373803,0.014331266171587127,0.0097801475785672,0.014884858857840251,0.005046272287849096,0.24355565761355655,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_154,1024,1022,-0.005235989348143726,-0.0005979780138474327,-0.0041405076626688,0.0005481408152263,0.004638011334296293,0.18809308192192647,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_155,1024,1022,-0.06036366715891002,-0.04319187748539948,-0.0594497434794902,-0.040176158770918804,0.01717178967351054,0.4965226079129293,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_156,1024,1022,0.0297662456666998,0.06312066023429082,0.028289271518588,0.06147670745849605,0.033354414567591015,1.194352860219893,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_157,1024,1022,-0.002795237646040498,-0.008190043799041702,-0.00377359846606845,-0.008701584767550199,0.005394806153001204,0.2688388602231631,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_158,1024,1022,-0.052451450895517795,-0.034756023629182876,-0.055121138691902105,-0.03581925295293325,0.01769542726633492,0.6151542041305207,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_159,1024,1022,-0.01452008476692156,0.01388013013719359,-0.0140935312956571,0.01351070590317245,0.02840021490411515,0.6532167128077792,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_160,1024,1022,-0.047898720155941946,-0.025248657097612322,-0.04730124585330485,-0.02546807192265985,0.022650063058329624,0.9391028444491963,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_161,1024,1022,0.009093299954702854,-0.0012961911918619006,0.0091507327742874,-0.0016283019795082,0.010389491146564754,0.424305673985542,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_162,1024,1022,-0.039476915818013894,-0.05847294601515421,-0.0397695638239383,-0.060817962512373855,0.018996030197140315,0.8081763828090824,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_163,1024,1022,-0.025835715576404142,-0.028725572164605993,-0.02582208346575495,-0.02900922857224935,0.0028898565882018515,0.1324485606207152,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_164,1024,1022,-0.0012996507816076513,-0.01896185556105681,-0.00058635877212505,-0.0183789143338799,0.01766220477944916,0.7811508184379684,0.0,higher_in_group_a,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_165,1024,1022,-0.009782760388135955,-0.00405955938269094,-0.0105981240049004,-0.0021766953868791,0.005723201005445016,0.2195710726780445,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_166,1024,1022,-0.0617768382028316,-0.06280016648644367,-0.06150272674858565,-0.06573828682303426,0.0010233282836120683,0.03436930643049524,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_167,1024,1022,0.008983758025706817,-0.009678876679631286,0.00934128882363435,-0.009187285322695901,0.018662634705338105,0.8549979901023896,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_168,1024,1022,0.011441388096943481,0.002241573113016125,0.0129848681390285,0.00336226972285655,0.009199814983927357,0.44767792475906143,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_169,1024,1022,-0.07511836563115534,-0.02429556554401385,-0.07460650801658625,-0.02830434124916785,0.05082280008714149,0.743078452302056,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_170,1024,1022,-0.016810621706982762,-0.04695076078935187,-0.01592803373932835,-0.04831038229167455,0.030140139082369108,1.0121610145626958,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_171,1024,1022,-0.018551121410005998,-0.01737844479745022,-0.0188192287459969,-0.0169302662834525,0.001172676612555778,0.057985306351171106,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_172,1024,1022,0.11383096550184743,0.10243013299814067,0.11244060844182965,0.104436058551073,0.011400832503706756,0.1534372770405286,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_173,1024,1022,0.0013425865851195403,0.01614371030049502,0.00132956542074675,0.016562020406126948,0.01480112371537548,0.7621372847072115,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_174,1024,1022,-0.02748478942455531,-0.02727760501476089,-0.029200444929301697,-0.02776919025927775,0.00020718440979441977,0.009800216362904169,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_175,1024,1022,0.03618204501666962,0.01230714961713775,0.03514012694358825,0.01312822708860035,0.02387489539953187,0.8956431785283137,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_176,1024,1022,0.00517710111957749,0.01882084278975758,0.0070927566848695,0.0200834739953279,0.01364374167018009,0.6758782330475827,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_177,1024,1022,-0.02626216282190793,-0.028604779152933076,-0.026541544124484,-0.02931045275181525,0.002342616331025147,0.10969220060794496,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_178,1024,1022,-0.0014352202895722105,0.01607420519927289,-0.0018504836480132498,0.0127298920415341,0.017509425488845102,0.6428837103609841,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_179,1024,1022,0.04961488483954919,0.05000681693906825,0.0521245542913675,0.049051882699131896,0.0003919320995190573,0.016306310384199992,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_180,1024,1022,0.036009234924996705,0.042249361576119304,0.03735706768929955,0.041369775310158646,0.006240126651122599,0.23845317343652378,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_181,1024,1022,0.00011768014483237862,0.020530527573073973,-0.0002590056174085,0.0200963700190186,0.020412847428241596,0.9338620600972137,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_182,1024,1022,-0.004865025884367425,0.010396570268891073,-0.0058891840744763006,0.0099790659733116,0.015261596153258498,0.7182476465000583,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_183,1024,1022,0.028293456272718807,0.03302978553632149,0.02837604656815525,0.03146761097013945,0.004736329263602686,0.19154892447787117,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_184,1024,1022,-0.036613714112974045,-0.03305792385268471,-0.035781109705567346,-0.032948203384876196,0.003555790260289335,0.2628184860953543,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_185,1024,1022,-0.010602547226833157,-0.004428503497593261,-0.01152421999722715,-0.00492946198210115,0.006174043729239896,0.3650346477055055,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_186,1024,1022,-0.027351033775730088,-0.00035951260514310916,-0.02734143752604715,0.00243035017047075,0.02699152117058698,0.7105029502597597,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_187,1024,1022,-0.03342233484181275,-0.03290395307899654,-0.03659472987055775,-0.034233860671520205,0.0005183817628162113,0.013277921685690716,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_188,1024,1022,-0.006746759483451035,0.011741509174208688,-0.0076099103316664505,0.0110623924992978,0.018488268657659724,0.9668041025117674,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_189,1024,1022,-0.014069720910953237,-0.0022888528352756248,-0.01433369610458605,-0.00285552546847605,0.011780868075677613,0.6284518476592533,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_190,1024,1022,0.013497287210213897,0.01308704688547525,0.013410427141934599,0.0115068242885172,0.00041024032473864665,0.02125254867804366,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_191,1024,1022,0.014825493766816512,0.03540474708787856,0.01455614436417815,0.034805187955498654,0.020579253321062047,0.9835323710543193,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_192,1024,1022,0.013578347060928728,0.011576489661657804,0.01449533505365245,0.012306469958275501,0.0020018573992709246,0.10221825229886787,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_193,1024,1022,-0.01298155897196904,-0.02959251845255604,-0.01250191964209075,-0.0290596997365355,0.016610959480587,0.8774431368790657,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_194,1024,1022,0.013735258511225342,0.009399672112842589,0.0136838997714221,0.0093611376360058,0.004335586398382753,0.22520217607240015,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_195,1024,1022,0.004621865725589643,0.0014138793261497717,0.00271939137019215,0.0027678032638504997,0.0032079863994398713,0.13760220434909193,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_196,1024,1022,0.018055382946209307,0.019256491467921865,0.01806697994470595,0.0198911046609282,0.001201108521712558,0.06447575416206149,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_197,1024,1022,-0.014568814950369968,0.006743212683374958,-0.01588618941605085,0.0046289919409900505,0.021312027633744925,0.8590358532739268,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_198,1024,1022,-0.00649425014094617,0.000534810926088126,-0.00608055852353565,0.0012519516749307001,0.007029061067034296,0.2793207127841747,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_199,1024,1022,0.2611450361613379,0.27732885886419295,0.2539818584918976,0.2753544300794601,0.016183822702855066,0.18337025187262762,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_200,1024,1022,-0.04240743871474702,-0.027171668900208768,-0.041825372725725105,-0.027730254456400802,0.015235769814538249,0.800322638717954,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_201,1024,1022,-0.0001775097516620869,-0.03020652522187843,0.0009821812564041001,-0.0293720448389649,0.030029015470216344,0.879572939357964,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_202,1024,1022,-0.038423577052562025,-0.06043004971438397,-0.03583096526563165,-0.05753144063055515,0.022006472661821944,0.6068642528212943,0.0,higher_in_group_a,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_203,1024,1022,-0.029467151979332543,-0.016910945167620754,-0.0313579645007848,-0.0181757658720016,0.012556206811711788,0.5897628142590231,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_204,1024,1022,-0.24898748325244924,-0.2521744946313114,-0.24847140163183207,-0.2515299618244171,0.0031870113788621812,0.08573466699552355,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_205,1024,1022,0.020705531831449485,0.013075179856228608,0.0219383807852864,0.0127676893025636,0.007630351975220877,0.36177699812007086,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_206,1024,1022,-0.12258412595610756,-0.11558749724306285,-0.11996758729219435,-0.11464639008045195,0.006996628713044711,0.09560758792941593,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_207,1024,1022,0.04255128785001712,0.046530710032401994,0.042159741744399,0.046839084476232445,0.003979422182384874,0.24682095310931657,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_208,1024,1022,-0.20293207922077272,-0.1818231845121872,-0.2019246518611908,-0.1821609586477279,0.021108894708585513,0.3353668839988478,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_209,1024,1022,-0.03775855338824381,-0.017477550601297676,-0.03937650658190245,-0.01852398365736,0.020281002786946136,0.9949774581484508,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_210,1024,1022,-0.006206414327195809,-0.003267266614795276,-0.0056995132472365505,-0.00258466531522565,0.002939147712400533,0.16316110896361732,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_211,1024,1022,0.14576055034865476,0.18006726433618683,0.1434623375535011,0.1763316467404365,0.03430671398753207,0.4431482315246774,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_212,1024,1022,0.047796422352249096,-0.012818784715635436,0.0519165676087141,-0.010335449129343,0.060615207067884536,0.9397686454065878,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_213,1024,1022,0.013859990916489345,0.02067441538330943,0.0136764063499867,0.02049028687179085,0.0068144244668200855,0.3735608160173278,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_214,1024,1022,-0.014360040140303433,-0.028311923246883152,-0.01355566829442975,-0.0283543290570378,0.013951883106579719,0.6196764088565239,0.0,higher_in_group_a,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_215,1024,1022,-0.004379055183505002,-0.01049067499112501,-0.0036324278917163003,-0.0107632633298635,0.006111619807620009,0.34648626473084626,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_216,1024,1022,-0.014982286544841883,-0.007649537900883854,-0.0162102254107594,-0.00825150171294805,0.0073327486439580284,0.33441905077604067,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_217,1024,1022,-0.03226633227949094,-0.028288304881889756,-0.03127446770668025,-0.02297357562929385,0.003978027397601183,0.032983131442937075,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_218,1024,1022,0.019086220619934008,0.04091003351028142,0.01813919562846415,0.0413252487778663,0.021823812890347412,0.8361083115263783,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_219,1024,1022,0.02296836867874493,0.01994876627197293,0.0247500548139214,0.022407716140151,0.003019602406772001,0.14775809624646416,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_220,1024,1022,0.02499398602133592,0.014570222914311084,0.024809633381664697,0.01582100614905355,0.010423763107024834,0.5051804671636447,0.0,higher_in_group_a,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_221,1024,1022,-0.002157065597203627,0.013706078605044815,-0.00277575780637555,0.01266195997595785,0.015863144202248443,0.9138265882228697,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_222,1024,1022,-0.05495590740049035,-0.03412120630994143,-0.05618024617433545,-0.03624718263745305,0.02083470109054892,0.6723552847712571,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_223,1024,1022,0.20632062679260343,0.19331819761084615,0.2082991525530815,0.19729460030794138,0.013002429181757286,0.10637926212699184,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_224,1024,1022,-0.017592535773889716,-0.0032346035886429434,-0.017556358128786,-0.00397042604163285,0.014357932185246773,0.8466027467532624,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_225,1024,1022,0.002563112791953868,0.016314137596702766,0.0021768799051642,0.016431389376521048,0.013751024804748898,0.6754294634597006,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
