group_dimension,group_value,feature,count,row_count,missing_percent,mean,std,min,median,max
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_6_mean,46,46,0.0,-7.781301280217393,7.700288342767751,-31.254023,-6.15658265,13.182259
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_6_std,46,46,0.0,17.79816517826087,3.0446459562934893,9.4292022,18.5504885,23.076534
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_7_mean,46,46,0.0,-7.295015841347826,7.341337763393931,-25.043614,-6.11716265,2.7691378
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_7_std,46,46,0.0,15.603147491304348,2.4258836957892456,9.7346416,15.567878499999999,21.921232
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_8_mean,46,46,0.0,-8.808527612173915,6.483049753980141,-22.551782,-8.922513299999999,5.1566861
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_8_std,46,46,0.0,14.902078760869566,2.1116159500318044,10.889819,15.0464335,20.199266
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_9_mean,46,46,0.0,-7.811847271739128,4.211340699386462,-18.895576,-7.011425,3.2013325
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_9_std,46,46,0.0,12.70614480652174,1.9135848210214124,8.7319976,12.981230499999999,16.939765
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_10_mean,46,46,0.0,-7.767444087391306,5.886455968400006,-19.225978,-7.99938285,3.6602081
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_10_std,46,46,0.0,12.54468735869565,1.7861283734725655,8.342492,12.8625235,16.081357
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_11_mean,46,46,0.0,-7.44395780021739,4.138046562853409,-13.955705,-7.6379783,1.1725479
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_11_std,46,46,0.0,10.74973773478261,1.792799548431979,6.729707,10.763837500000001,14.13295
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_12_mean,46,46,0.0,-4.094555500869565,3.9745223158200007,-13.809215,-4.740194150000001,7.589591
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_12_std,46,46,0.0,10.036634676086958,1.4000438417314505,7.2593245,9.9146571,14.21127
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_13_mean,46,46,0.0,-6.598575152608696,4.383762940843744,-17.116668,-6.68969555,2.4786697
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_13_std,46,46,0.0,9.677583169565219,1.0469841473218429,7.8027475,9.52932675,11.813617
